x1,x2,y
-2.292788028717041,-0.639151930809021,1
4.708383083343506,-0.12966275215148926,0
-1.7402392625808716,6.449592590332031,0
5.593698024749756,5.114783763885498,1
-0.9907865524291992,-2.139536142349243,1
1.0378384590148926,-0.8715522289276123,0
2.3878936767578125,1.815611720085144,1
-2.1012604236602783,5.034083843231201,0
4.643280029296875,3.884847640991211,1
0.15592455863952637,4.772102355957031,1
0.17917871475219727,5.263469696044922,1
4.082346439361572,-0.17101526260375977,0
-0.4290783405303955,-1.3265138864517212,1
0.6879717111587524,-1.9584476947784424,0
6.487414360046387,3.7232322692871094,1
4.2219743728637695,0.17074108123779297,1
3.149312734603882,1.95090651512146,1
3.531050682067871,-1.3078874349594116,0
-2.5655901432037354,4.98021125793457,0
2.5224995613098145,6.6125006675720215,1
6.620779991149902,4.606226921081543,1
3.075916290283203,-2.9402172565460205,0
-2.400670051574707,6.263632297515869,0
3.3457465171813965,6.262350559234619,1
-0.7811206579208374,3.8541746139526367,0
3.7170214653015137,3.2216739654541016,1
1.4136940240859985,0.02898693084716797,1
1.1249524354934692,1.1761140823364258,1
4.101310729980469,5.371021270751953,1
6.588970184326172,1.1003273725509644,1
3.7316136360168457,3.56168270111084,1
1.954946517944336,-1.1463606357574463,0
2.822744846343994,4.311737537384033,1
-0.6271910667419434,1.2292540073394775,0
-2.4161219596862793,-0.8706676959991455,1
-2.312988758087158,-0.7420825958251953,1
5.629756927490234,-0.8999305963516235,0
6.593455791473389,1.6401666402816772,1
4.461202621459961,-1.0429030656814575,0
2.546912431716919,3.3137612342834473,1
-2.878098964691162,2.1098625659942627,0
-0.003713369369506836,1.6576814651489258,0
1.455419659614563,-2.0552265644073486,0
6.948505401611328,3.9659786224365234,1
0.2719593048095703,6.349721431732178,1
0.710797905921936,-1.5491193532943726,0
5.651500225067139,6.037880897521973,1
-2.428603172302246,-1.22980535030365,1
5.435810565948486,6.848955154418945,1
1.1867070198059082,1.8635207414627075,1
0.44149696826934814,6.8614983558654785,1
-2.6835060119628906,6.787819862365723,0
-0.9923380613327026,6.841855525970459,0
3.054354190826416,6.3223748207092285,1
-0.5752396583557129,3.0194664001464844,0
5.1085710525512695,2.869065284729004,1
4.196796417236328,-1.85103178024292,0
-1.3554328680038452,3.9133071899414062,0
6.816455841064453,4.503186225891113,1
3.0761890411376953,5.402035236358643,1
3.1422412395477295,4.65610408782959,1
4.401716709136963,3.9493119716644287,1
2.106987953186035,6.181258201599121,1
2.9637420177459717,6.143081188201904,1
-2.838681936264038,1.1492782831192017,0
-2.025834321975708,3.5711116790771484,0
-2.2958195209503174,-0.021639466285705566,1
5.4729509353637695,-2.9624242782592773,0
4.701402187347412,2.132573127746582,1
5.321852684020996,-0.16106247901916504,0
5.838452339172363,0.9843230247497559,1
4.2422332763671875,3.8515400886535645,1
0.08345901966094971,2.6601715087890625,1
4.020137786865234,-2.982102632522583,0
2.2779922485351562,1.790507435798645,1
-2.666841745376587,-2.921877384185791,1
1.3864344358444214,5.435770034790039,1
2.4817581176757812,0.02498447895050049,1
6.1543073654174805,0.18502771854400635,1
1.1667150259017944,4.851095199584961,1
2.9106574058532715,2.712583541870117,1
3.82121205329895,3.987712860107422,1
3.1858677864074707,3.6319446563720703,1
5.615119457244873,6.936220169067383,1
1.0905879735946655,4.726285934448242,1
3.8661141395568848,5.650809288024902,1
0.5710530281066895,-1.2476813793182373,0
2.410709857940674,3.855684995651245,1
-2.7267277240753174,5.952515125274658,0
0.38569867610931396,-1.4853572845458984,0
6.836813926696777,4.9076457023620605,1
3.4451680183410645,1.7145037651062012,1
5.7318315505981445,1.9792091846466064,1
-2.7623085975646973,4.991921424865723,0
4.826757907867432,-0.08837640285491943,0
-1.0772281885147095,2.8547072410583496,0
4.348208904266357,6.519072532653809,1
4.953899383544922,-1.1314821243286133,0
2.0987014770507812,-1.0901296138763428,0
-0.8461511135101318,-2.327364683151245,1
-1.0091602802276611,-2.9352545738220215,1
3.472353935241699,3.6000239849090576,1
2.8943209648132324,0.4178345203399658,1
1.1639177799224854,-2.939711809158325,0
-0.4768824577331543,0.49215972423553467,0
-2.2708499431610107,1.8627184629440308,0
3.52677059173584,1.3330984115600586,1
0.1192772388458252,-1.0008835792541504,0
1.9110918045043945,3.310713291168213,1
1.4008337259292603,2.150280475616455,1
6.765255928039551,-2.2868454456329346,0
5.238807201385498,4.589057445526123,1
0.16167163848876953,-0.9035736322402954,0
5.910732746124268,3.244854211807251,1
3.7910568714141846,-0.6329894065856934,0
0.5042928457260132,-1.9886094331741333,0
4.5256476402282715,6.1598944664001465,1
2.602170705795288,0.4170644283294678,1
-1.7507976293563843,1.9657516479492188,0
-1.8778979778289795,-0.35390138626098633,1
-1.9058442115783691,5.3398542404174805,0
-1.88626229763031,-0.3949183225631714,1
5.829314231872559,5.313451290130615,1
6.434719562530518,1.3004398345947266,1
2.2968876361846924,2.3359739780426025,1
0.08200109004974365,-0.6034213304519653,0
3.931227207183838,1.8500101566314697,1
-0.09618163108825684,-0.09526371955871582,1
-2.9806880950927734,1.0440874099731445,0
-2.1545684337615967,6.598430156707764,0
3.81704044342041,-2.632511854171753,0
-2.154520034790039,-0.5445915460586548,1
2.2523367404937744,6.524750709533691,1
-0.5468279123306274,0.4638361930847168,0
-2.8396196365356445,2.2075276374816895,0
6.517950057983398,4.049225807189941,1
6.070733547210693,4.316737651824951,1
1.4268159866333008,1.488690972328186,1
1.425079107284546,-2.4993462562561035,0
-2.270125150680542,2.513256072998047,0
-1.9349145889282227,0.31902074813842773,0
3.935580253601074,-2.3065245151519775,0
1.5090608596801758,5.088447570800781,1
-1.3273060321807861,4.538217067718506,0
1.4733648300170898,0.6422340869903564,1
5.203546524047852,-1.0747486352920532,0
6.339787483215332,-0.8281552791595459,0
4.551360607147217,4.258976936340332,1
-0.015044212341308594,0.9857916831970215,0
-1.4118582010269165,1.025506854057312,0
